"reviewId","formattedReviewDate","reviewSourceCode","reviewIncentiveCode","productNames","reviewRating","industryCd","industryName","companySizeCd","companySize","jobTitle","reviewSummary","reviewHeadline","upVotes","functionCd","function","partnerReview","productSeoNames","vendorSeoName","sortValue","timestamp"
1280645,"Feb 12, 2020",4,2,"Katalon",4,266,"Insurance (except health)",9896,"<50M USD","Sr QA","Katalon is good.  It is flexible enough to manage automation testing. Also it can be exported on whatever language you want to work on","Katalon highly recommended",0,248,"Software Development",FALSE,katalon,"katalon",1581536135962,1581440400000
1280646,"Feb 12, 2020",4,2,"Katalon",4,270,"Miscellaneous",9896,"<50M USD","Agile Test Manager","I was looking for a tool which can serve best in media domain. i tried out quite a few tools and selected katalon for test automation. Katalon help whole test team to develop and execute regression suite in very easy way. Happy to use the suite in Pipeline for our CI CD Deployments. Very helpful.","Tool for Test Automation",0,248,"Software Development",FALSE,katalon,"katalon",1581535740996,1581440400000
1280570,"Feb 12, 2020",4,2,"Katalon",4,267,"IT Services",9898,"250M - 500M USD","Programmer","Product works once it has been setup, when processes are configured the automation is quite good.
I had difficulty when initially configuring and initial setup without assistance, but support was helpful and i could find some online resources to help me out.
The actual automation testing was found to be super easy and helped us unit test and speed up development by cutting down on the mundane and regression testing. ","Works great when configured and streamlines our testing process ",0,248,"Software Development",FALSE,katalon,"katalon",1581527293983,1581440400000
1280554,"Feb 12, 2020",4,2,"Katalon",4,260,"Education",9904,"Gov't/PS/ED <5,000 Employees","Senior Database Specialist","Fantastic product. Used it since it was open source. By far the easiest testing tool to get up and running that I've ever used.","Easy to use product",0,233,"IT",FALSE,katalon,"katalon",1581525044301,1581440400000
1280352,"Feb 12, 2020",4,2,"Katalon",4,267,"IT Services",9896,"<50M USD","Cloud/Devops Engineer","Katalon Studio is pretty simple to use, the record option is very good, I got some problems with Katalon docker container, but I could manage to find a solution upgrading the container image.
The docs about Katalon is good, some informations is hard to find, but you can manage to find what you need.

One issue that I found is when I run headless mode in my katalon studio I can run my test with no problem, but when I try to run with docker container the output somehow is different, some elemets are not found.

I am still looking this problem, but the tool is good, the implementation was easy with Jenkins.","Easy implementation, very good IDE,  improve documentation maybe.",0,233,"IT",FALSE,katalon,"katalon",1581514310767,1581440400000
1280135,"Feb 12, 2020",4,2,"Katalon",5,267,"IT Services",9897,"50M - 250M USD","QA Engineer","Our team has been VERY pleased with Katalon so far. We began implementing it for our QA team approximately 4 months ago. When first researching automation options, we were unhappy with our then current platform. We knew we needed a software intuitive enough to not involve a back end dev, but complex enough to trust we were covering the necessary components of our pages. Katalon gave us a happy mixture of both. 

I do wish the error messaging was a bit more intuitive. Its difficult to understand what it does not like/find the source to fix. The general UI can be finicky as well. Selecting/deselecting checkboxes, toggling drop down options and simple renaming can easily cause problems if you're not familiar with how Katalon wants you to do it. 

Generally very happy nonetheless and excited to dig in more to their analytics dashboard and API testing. ","Successful implementation, very happy, general UI could be better",0,233,"IT",FALSE,katalon,"katalon",1581509392992,1581440400000
1280186,"Feb 12, 2020",4,2,"Katalon",5,271,"Retail",9896,"<50M USD","Quality Assurance (Web Dev)","We have been using Katalon for over a year now. Katalon Studio has provided us with an ability to automate testing of our consumer facing e-commerce stores reliably and quickly. We are using Katalon Studio as a monitoring tool as well on our website with jobs setup to continuously monitor the health of different components of our website. Also in our test automation setup Katalon Studio is integrated with TestOps which is very beneficial for the stakeholders to see live test execution progress. It is worth mentioning the quality of support provided by the Katalon community. There is an army of Katalon enthusiasts over there waiting to help people in there test automation journey with Katalon Studio. I have a good belief that the Katalon team will continue to enhance this tool and make test automation easy for all. ","Easy to use and very impressive tool for Test Automation.",0,248,"Software Development",FALSE,katalon,"katalon",1581509191822,1581440400000
1280202,"Feb 12, 2020",4,2,"Katalon",5,267,"IT Services",9896,"<50M USD","Software Engineer","Katalon is not easy to start with. It took a bit of time to understand. But able to do good useful test automation after work around a week.","Start is hard but after all is done it work perfectly",0,226,"Data and Analytics",FALSE,katalon,"katalon",1581509101691,1581440400000
1280190,"Feb 12, 2020",4,2,"Katalon",3,267,"IT Services",9896,"<50M USD","QA Analyst","overall it is a good tool but there are some challenges in terms of usability and technical aspects when it comes to complex web application (ours have some complex parts)","It has a learning curve to it but once you start understanding it becomes better!",0,240,"Other",FALSE,katalon,"katalon",1581508897721,1581440400000
1280198,"Feb 12, 2020",4,2,"Katalon",5,260,"Education",9904,"Gov't/PS/ED <5,000 Employees","CTO","Exceptional quality and features. The automation-without-coding (play and test) and the ability to mass automate testing websites and APIs by providing URLs in spreadsheets is exactly what we need to test all of our customer sites. Plus, its integration with Jenkins, and its small footprint make it perfect to run as a part of a CI/CD pipeline, and as a part of our product releases. We've been able to save considerable time during the engineering and release cycles.","Easy, fast implementation, save us time and effort, allow faster releases",0,248,"Software Development",FALSE,katalon,"katalon",1581508724283,1581440400000
1280168,"Feb 12, 2020",4,2,"Katalon",4,269,"Media",9896,"<50M USD","Test Engineer","Katalon is easy to set up and have basic tests ready, almost immediately.  The learning curve for this product is very low, for basic testing, but the great thing is that there are so many powerful test cases that can be covered if you take it a step further and dive deeper into all the documentation.  ","Very easy to setup, get started, and cover some basic tests",1,233,"IT",FALSE,katalon,"katalon",1581507799485,1581440400000
1280107,"Feb 12, 2020",4,1,"Katalon",5,265,"Healthcare and Biotech",9898,"250M - 500M USD","Lead","Perfect tool for Automation. Manual testers can learn automation very quickly with all built in keywords. It helps in creating the automation framework from scratch with minimal knowledge on Automation. Testing API's with the validations and verification made this tool Unique.","Happy Testing with Katalon",0,248,"Software Development",FALSE,katalon,"katalon",1581505152602,1581440400000
1280105,"Feb 12, 2020",4,2,"Katalon",4,267,"IT Services",9900,"1B - 3B USD","QA Automation Engineer","The simplicity of the application and how easy it has been to get a handle on has been great. I feel the experience with APIs could be better and the application should use more industry standards for the naming conventions of some of the fields in the API testing.","Great Product, Easy Implementation, Good Documentation",0,248,"Software Development",FALSE,katalon,"katalon",1581504995783,1581440400000
1280056,"Feb 12, 2020",4,2,"Katalon",4,272,"Services (non-Government)",9903,"30B + USD","QA Analyst","It is a good tool. It has all the required library pre-installed, which is a huge help as the user don't have do the setup process for testing. Folder management is very easy and well designed. Using which we can create all the class in Keywords and the actual test cases in Test cases.

The thing, which I don't like is the code suggestion as it works sometimes only. Also suggestion/Quick fix for the written code error is not helpful at all. Sometime my code won't work because of a library not pulled, but Katalon doesn't help with that.

Other than that it is really helpful tool for maintaining global variables and data sheet. It also has very simple process to update all the WebDrivers.","Experience using Katalon",0,240,"Other",FALSE,katalon,"katalon",1581503268001,1581440400000
1280026,"Feb 12, 2020",4,2,"Katalon",5,270,"Miscellaneous",9898,"250M - 500M USD","Business Analyst","Katalon Studio is first and foremost free of cost. It is easy to use to automate testing tasks. I also find it is user friendly. It is easy to create, record, and playback a testing script. You do not need any programming experience to use this tool. I also like that it is integrated with the JIRA platform. ","Free and Easy to Use",0,240,"Other",FALSE,katalon,"katalon",1581501417152,1581440400000
1279940,"Feb 12, 2020",4,2,"Katalon",4,265,"Healthcare and Biotech",9897,"50M - 250M USD","Software Test Engineer","I haven't used a lot of the manual mode or the recorder. Using previous recorders, including the former Selenium RC, I can see how this helps craft a lot of automated tests for the front end for non-technical users. By non-technical users, I mean those who don't program or code often enough and may resort to manual testing. This tool can certainly help with the process.

When it comes to those who are more technically saavy, there is a script mode where you can edit recordings and write in your own methods utilizing the Groovy language, an OOP language that's Java-syntax-compatible. If you know Java, you're likely to know Groovy. Katalon using Groovy actually makes it a lot easier to write code quickly for those familiar with basic programming. ","Great for non-technical, but definitely has its quirks; some Java/Groovy knowledge helps",0,246,"Research and Development",FALSE,katalon,"katalon",1581500504066,1581440400000
1279958,"Feb 12, 2020",4,2,"Katalon",4,267,"IT Services",9896,"<50M USD","Senior Consultant","We have been using the Katalon Recorder to replicate tasks and perform basic test automation.  It has been helpful to replicate users from different environments / locations without having to spend an inordinate amount of type reentering data.","Katalon Recorder helped us replicate tasks / basic test automation.",0,237,"Management / Business Consulting",FALSE,katalon,"katalon",1581500323963,1581440400000
1279966,"Feb 12, 2020",4,1,"Katalon",5,265,"Healthcare and Biotech",9896,"<50M USD","Senior QA Engineer","Great for API testing and web testing as well. Impressed that it has more features than Selenium. I particularly enjoyed the katalon recorder and the ability to develop using Java. One improvement could be to incorporate the JavaScript language which will allow UI developers to help out with the test script development.","Great features for API testing and UI testing",0,240,"Other",FALSE,katalon,"katalon",1581500309224,1581440400000
714886,"Feb 12, 2020",4,2,"Katalon",5,273,"Software",9896,"<50M USD","QA","Overall, Katalon is a very simple and intuitive tool to use.
It allows a person without serious programming skills to perform a basic test. It also has the option of script where more experienced people can perfect their test scenarios.
It is a tool that allows to test mobile, web and even webservices all in one.
Note that Katalon developers pay special attention to customers and always seek feedback from the first person
about how we are using the product and how they can improve.","The best automation tool",0,237,"Management / Business Consulting",FALSE,katalon,"katalon",1581499527851,1581440400000
1279895,"Feb 12, 2020",4,2,"Katalon",5,257,"Banking",9897,"50M - 250M USD","Lead Test Engineer","Coming from Selenium I love the easy transition. It's recorder function enables anyone to be able to automate their tests. Having some background may help but it isn't necessary. The fact that it's free is a bonus. I was able to automate our tests in less than a week and complete our regression in 15 minutes when it was taking us 5 days to run them manually.","Emerging Winner in Automation",0,246,"Research and Development",FALSE,katalon,"katalon",1581498753004,1581440400000
1279825,"Feb 12, 2020",4,2,"Katalon",4,267,"IT Services",9898,"250M - 500M USD","QA Analyst","Katalon has been great tool for me while learning automation.  The option to use the build in WebUI calls or call libraries and use other programming languages is great.  It allows you the flexibility to use what works best for your team and testing needs.  Also the dark theme helps a lot for those like myself who wear glasses.","Katalon has been great tool for me ",0,240,"Other",FALSE,katalon,"katalon",1581498284855,1581440400000
1279808,"Feb 12, 2020",4,2,"Katalon",2,267,"IT Services",9899,"500M - 1B USD","QA Engineer","The program is not very intuitive and most of the features are no longer free. I find it hard to scale.","Pay to use ",0,226,"Data and Analytics",FALSE,katalon,"katalon",1581497450969,1581440400000
1279798,"Feb 12, 2020",4,2,"Katalon",5,261,"Energy and Utilities",9903,"30B + USD","Test Architect","Katalon simplified the Page Object Model for UI testing. Also, provides simplified API and Mobile testing capabilities. One stop shop for all automation needs. This enables both technical and non-technical team members to create automation tests with less effort.  ","Best Overall Automation Tool",0,233,"IT",FALSE,katalon,"katalon",1581497371437,1581440400000
1279762,"Feb 12, 2020",4,2,"Katalon",4,257,"Banking",9896,"<50M USD","Junior Software Automation Tester & Oper","Katalon Studio and Katalon Runtime Engine are very flexible and usefull tools for test automation. It is have many pros: this tool gives a lot of possibilities for various tests, such as web, mobile, and api tests. You can write test scripts yourself in the form of code, as well as using the GUI, which is quite convenient. The most I use Katalon for testing web applications, Katalon allows you to download controls and save in the project for reuse. There are also cons, such as high RAM consumption (but it is becoming less and less important these days), sometimes with large projects, when there are a lot of object repository controls (> 10,000), the project starts to hang, and gui usage can give unpredictable results but this is not critical.","Very good, but not ideal",0,233,"IT",FALSE,katalon,"katalon",1581497228560,1581440400000
1279623,"Feb 12, 2020",4,1,"Katalon",5,267,"IT Services",9898,"250M - 500M USD","Automation Test Engineer","Best UI testing tool I would recommend others to use. It's Spy Web and recording facility makes object identification so easy. All the keywords are designed in a way that it meets almost all my need to automate my Web-based application. Custom Keywords and plug-ins to integrate with other tools like qTest etc. make life easier for automation tester. Katalon Test-ops is really a great tool for detailed reporting. God bless the Katalon team for their hard work and making this possible and giving a great gift to the testing community.","An intelligent code-less automation tool is a revolution in automation industry.",0,237,"Management / Business Consulting",FALSE,katalon,"katalon",1581496955873,1581440400000
1279772,"Feb 12, 2020",4,2,"Katalon",4,274,"Telecommunication",9896,"<50M USD","QA Engineer","The software is complicated and has a steep learning curve, but once you adjust to the technology it is quite useful. The Recorder feature is a great head start for beginners and allows you to start with a simple baseline and modify from there. Self-healing and detection features would be a nice addition.","A solid choice for testing software",0,240,"Other",FALSE,katalon,"katalon",1581496239660,1581440400000
1279735,"Feb 12, 2020",4,2,"Katalon",4,267,"IT Services",9896,"<50M USD","Qa Specialist","I used it to write automation test for app written in rails and were ui was based on boostrap components. I do not have any problems with app or with tests which was written by it.","I do not colors, spending long hours with IDE make me dizzy.",0,248,"Software Development",FALSE,katalon,"katalon",1581495540704,1581440400000
1279655,"Feb 12, 2020",4,2,"Katalon",5,267,"IT Services",9896,"<50M USD","Solutions Architect","Before Katalon we used to have every other time 5 people sitted working on a list of test without any focus.

Since we get Katalon Studio all the test scripts are built with the tool and we were able to give our clients the visibility and a resume of the effort of the testing as the improve of date of delivery for all the modifications, getting better feedback from them and lowering the number of issues by 50% just at the first quarter of using it.
 
We are still in the progress of using Katalon and discovering how to integrate it with 3rd party tools.","Easy to Use, Low effort of Implementation, Increase customer visibility of our work",0,233,"IT",FALSE,katalon,"katalon",1581494543096,1581440400000
1279682,"Feb 12, 2020",4,2,"Katalon",5,263,"Government",9904,"Gov't/PS/ED <5,000 Employees","CM Engineer","I liked the recording option, where you can stop and add screens and continue recording. 
The function I didn't like - is the automated test case is not running in IE. :( ","Easy to understand, console edition option is available, easy to record in any browser. ",0,240,"Other",FALSE,katalon,"katalon",1581494134337,1581440400000
1279602,"Feb 12, 2020",4,2,"Katalon",4,267,"IT Services",9896,"<50M USD","IT Consultant","Katalon has been an outstanding tool for us to use.  Has significantly decreased times to perform regression testing operations. ","Katalon Rocks",0,248,"Software Development",FALSE,katalon,"katalon",1581492135547,1581440400000
1279526,"Feb 12, 2020",4,2,"Katalon",4,267,"IT Services",9896,"<50M USD","Consultant","Katalon is easily my favorite record and playback test automation tool.  It's easy to get up and running and the number of features that are included for free make it an easy choice over similar products.  It is also very easy to integrate Katalon tests into our CI/CD pipeline.  The documentation and community are very good.  Katalon is a great choice to help introduce manual testers to automation.","The best test automation tool on the market",0,237,"Management / Business Consulting",FALSE,katalon,"katalon",1581490981891,1581440400000
1279512,"Feb 12, 2020",4,2,"Katalon",4,267,"IT Services",9896,"<50M USD","Software Quality Assurance Engineer","Overall the vendor has done excellent job. It is very efficient. My recommendation to make it a little better is to integrate an option to export the script in different languages like java, python and ruby. ","Excellent testing suite with a recommendation to add export script in different languages",0,234,"IT Security and Risk Management",FALSE,katalon,"katalon",1581489933321,1581440400000
1279515,"Feb 12, 2020",4,2,"Katalon",5,272,"Services (non-Government)",9896,"<50M USD","Scrum Master","Katalon has allowed us to maintain our high level of product quality by automating our end-to-end testing. This has led to trust in our products and team. We initially had some resistance from the developers but once they saw the value then they dived in.","Uptake was slow but once value perceived then it soared",0,240,"Other",FALSE,katalon,"katalon",1581489716583,1581440400000
1279507,"Feb 12, 2020",4,2,"Katalon",5,267,"IT Services",9897,"50M - 250M USD","SQA","Katalon has helped me with the test cases for the applications and deployments we made everyday. It is compatible with most websites and the support given is extremely good","Katalon is extremely useful",0,240,"Other",FALSE,katalon,"katalon",1581489214236,1581440400000
1279435,"Feb 12, 2020",4,2,"Katalon",4,274,"Telecommunication",9897,"50M - 250M USD","Developer","Katalon is a very complete and customisable testing tool, allowing you to design and execute testing scenarios for virtually every situation. Its only fault is the lack of a comprehensive set of manuals and/or tutorials.","A very powerful testing tool",0,240,"Other",FALSE,katalon,"katalon",1581487124850,1581440400000
1279393,"Feb 12, 2020",4,2,"Katalon",5,267,"IT Services",9896,"<50M USD","QA Engineer","I have started to use Katalon 1 year ago. At this time it was very useful in my work, reducing the time for testing with a lot.  I currently working on som automated test suites for some financial applications. I would recommend this tool for all who want to automate some processes in their testing workflow. It is very user-friendly for beginners.","User friendly, easy to learn and use, a good friend in testing workflow",0,237,"Management / Business Consulting",FALSE,katalon,"katalon",1581486304594,1581440400000
1279389,"Feb 12, 2020",4,1,"Katalon",5,270,"Miscellaneous",9896,"<50M USD","Senior Tester","Wonderful experience with Katalon.
I just started working on it post installation just like that as there is no need for any configuration as katalon has all the things inbuilt.
The coding part and execution are easy.
However the Katalon studio software gets hanged occasionally and we need to kill the task and start afresh.This needs to be corrected.
Updating web drivers is a nice feature which updates the drivers as and when needed.
We have some enhanced plug ins which can be used by installing it in katalon software.
Other features like Continuous Integration,Katalon analytics and ALM test management are like feature in cap.","Overall Katalon is feature rich and which can give a tough fight to selenium",0,248,"Software Development",FALSE,katalon,"katalon",1581486237707,1581440400000
1119410,"Feb 12, 2020",3,1,"Katalon",4,267,"IT Services",9900,"1B - 3B USD","ASE","Katalon studio is pretty good tool for functional testing and automation. Almost like selenium where katalon has an IDE. There's also a feature to for CICD integration with jenkins. Github, jira connectivity also there. Previously it was a free tool, but now they had a paid one (IDE is free, Runtime engine costs). Apart from the goods they have to bring more updates with the browser driver options. Still not able to automate oracle forms. People say if some hasn't have good knowledge on programming can easily work on this. It's not true, should have better knowledge on programming.","Katalon ->best tool for functional Testing & more updates are needed for IDE",0,248,"Software Development",FALSE,katalon,"katalon",1581485773091,1581440400000
1279296,"Feb 12, 2020",4,2,"Katalon",5,265,"Healthcare and Biotech",9903,"30B + USD","Senior Software Engineer","The main advantage of Katalon is that it requires no programming knowledge. The setup was very straightforward and the web recorder was easy to use. And lots of documents and help available in the community site.","Designed with features that can be conveniently used",0,240,"Other",FALSE,katalon,"katalon",1581485769594,1581440400000
1279385,"Feb 12, 2020",4,1,"Katalon",4,270,"Miscellaneous",9896,"<50M USD","QA Analyst","It has nice features required for writing test scripts. We're able to complete the test scripts as soon as possible since it has lot features in-built. We would love to recommend Katalon Studio to all the test scriptwriters and Automation testers. It's fun and easy working using Katalon Studio. ","Good tool Test Automation",0,240,"Other",FALSE,katalon,"katalon",1581485727128,1581440400000
1279382,"Feb 12, 2020",4,1,"Katalon",4,267,"IT Services",9896,"<50M USD","Lead FE Engineer","Katalon Studio is a very easy to use product that bring benefits as in reducing the test creation times and also gives the possibility for the QA teams to have a good overview over the released features and make sure that they meet the standards.","Easy to use product for both developers and QA teams",0,246,"Research and Development",FALSE,katalon,"katalon",1581485398501,1581440400000
1279289,"Feb 12, 2020",4,2,"Katalon",4,274,"Telecommunication",9897,"50M - 250M USD","System Tester","Katalon Studio will be a great tool for automation beginners and even better tool for those who have worked with Selenium and had some previous experience regarding automation. It`s simple tool, but it works even better if you have a background of working in IT.","Good tool for running regular automation tests.",0,240,"Other",FALSE,katalon,"katalon",1581485182398,1581440400000
1279340,"Feb 12, 2020",4,2,"Katalon",4,272,"Services (non-Government)",9898,"250M - 500M USD","QA","I have been using this Katalon Studio Automation tool since August 2018 and I find this tool very powerful and easy to use. Even a novice user can learn easily to operate this and for the User who is technically powerful can also go in manual mode and write their own piece of code. Overall I am enjoying using this tool.","A powerful but underrated Automation tool",0,226,"Data and Analytics",FALSE,katalon,"katalon",1581484413513,1581440400000
1279313,"Feb 12, 2020",4,1,"Katalon",5,267,"IT Services",9896,"<50M USD","Analyst","Easy to understand. Easy to implement. Easy to debug. 
With few steps able to implement scenarios.
Categorization of test cases, test suites makes our work easy.
Easily we can make of use objects which are stored in object repository by drag and drop.
With one click we can view Analytics Dashboard to analyze the test executions.
Object Spy and web spy features are advantageous.
Can run test cases in different platforms.","Implementation made easy",0,240,"Other",FALSE,katalon,"katalon",1581484278394,1581440400000
1279334,"Feb 12, 2020",4,1,"Katalon",5,267,"IT Services",9896,"<50M USD","QA","Very easy to understand and easy to develop the Test Cases And Test Suites. Also Deployed this for various projects. The Recording options for object recording is easy to use. Also the spy feature enables to record objects. It is very easy to understand for the beginners who are new to the Test Automation, Instead of using various other applications for the  Test Automation.","Test Automation made easy ",0,240,"Other",FALSE,katalon,"katalon",1581484278190,1581440400000
1279348,"Feb 12, 2020",4,1,"Katalon",5,272,"Services (non-Government)",9903,"30B + USD","Engineer - Test","KS have excellent features and community support to cater all your Automation needs for all platforms.
It is an excellent framework, easy to understand and work on.
UI is very friendly and learning resources are very intuitive","One Stop solutions for all your Automation Needs",0,240,"Other",FALSE,katalon,"katalon",1581484224795,1581440400000
1279226,"Feb 12, 2020",4,1,"Katalon",5,270,"Miscellaneous",9896,"<50M USD","Software Engineer","Its easy and quick to automate different kinds of web applications even for someone who is new to it. Faced some issue with angular web application where unable to select the drop down value due to improper coding standards. I had to use key strokes to work on those drop down fields. It will be good enough that the automation code gets auto corrected whenever there is change in the actual angular application.","Overall the tool is user friendly and able to automate the application quickly.",0,240,"Other",FALSE,katalon,"katalon",1581484089259,1581440400000
1279306,"Feb 12, 2020",4,2,"Katalon",4,265,"Healthcare and Biotech",9896,"<50M USD","Software Tester","I've had an overall good experience with Katalon studio. It has allowed me to create test scripts manually which has been doable for someone relatively new to software testing. A con is that sometimes Katalon doesn't do what I want it to do - e.g. sometimes I am unable to view my manual script because I have to fix the mistakes first in the technical script.","Easy to begin using for a new Software Tester",0,237,"Management / Business Consulting",FALSE,katalon,"katalon",1581483979131,1581440400000
879151,"Feb 12, 2020",4,1,"Katalon",5,267,"IT Services",9903,"30B + USD","Devloper","It was great experience working with Katalon. It reduced my overall time required for testing one module. New test cases can be easily integrated. Thank you for wonderfull tool.","Testing becomes easy and fast, need more training on that.",0,233,"IT",FALSE,katalon,"katalon",1581483780396,1581440400000
1279292,"Feb 12, 2020",4,2,"Katalon",5,260,"Education",9904,"Gov't/PS/ED <5,000 Employees","TEST ANALYST","Our team have not much Automation experience. Our team members easily understand the way of Katalon working and able to generate Automation test suite without much difficulty. really fantastic Automation tool, easy to learn and working perfectly as expected.","Excel in Automation",0,240,"Other",FALSE,katalon,"katalon",1581483554136,1581440400000
714850,"Feb 12, 2020",4,1,"Katalon",5,267,"IT Services",9896,"<50M USD","Senior QA Engineer","Katalon studio is a very handy tool to start with Mobile automation because once you are done with the required installation part you can just start writing or recording your testcases.
	Good part is that it supports Both the platform with Kobiton Cloud service which is in a way good but i have stopped using it Katalon studio because our company requirements don't meet with the services that Kobiton providing so we moved to AWS device farm and unfortunately Katalon studio doesn't support it.
	But its very easy to write testcases and maintaining it in one place i.e. Katalon studio client.
	Swipe and scrolling on Android and iOS was the tricky part for me because i had to write separate code in groovy language, though it is similar to java but still they should include this in the predefined methods.","Easy tool to operate but needs some effort to customize it",0,240,"Other",FALSE,katalon,"katalon",1581483389005,1581440400000
1279302,"Feb 12, 2020",4,1,"Katalon",4,271,"Retail",9902,"10B - 30B USD","Quality Specialist","My whole experience with Katalon has went very well. The User Experience, accessibility, solution management etc. Cannot find what has not gone well.","Soothening automation experience with love filled coding",0,248,"Software Development",FALSE,katalon,"katalon",1581483363278,1581440400000
1279298,"Feb 12, 2020",4,1,"Katalon",5,267,"IT Services",9897,"50M - 250M USD","Developer","it was very good experience in using this testing software.i have been using this for my application testing and the best feature is live mode.","best automation tool of 2020 ",0,237,"Management / Business Consulting",FALSE,katalon,"katalon",1581483343726,1581440400000
1279287,"Feb 12, 2020",4,1,"Katalon",4,267,"IT Services",9896,"<50M USD","Automation Engineer","Pretty satisfied with the tool. But there are certain limitations which we could not able to perform in Katalon Studio. We could not able to add dynamic values in Remote Browser settings and similarly there are few other difficulties we have faced in it. But there are lot of advantages of doing the work easier than Selenium.","Implementation is bit easy, but there are certain restrictions",0,246,"Research and Development",FALSE,katalon,"katalon",1581483186582,1581440400000
975343,"Feb 12, 2020",2,2,"Katalon",4,267,"IT Services",9897,"50M - 250M USD","Software Tester","This is a open source awesome product and more user friendly for regular usage. It would be a most usable product in future as like a eclipse.","Katalon Studio: Awesome Product",0,246,"Research and Development",FALSE,katalon,"katalon",1581483177404,1581440400000
1279242,"Feb 12, 2020",4,1,"Katalon",4,267,"IT Services",9896,"<50M USD","Product Manager","Excellent test management tool, suites, automation, scripting, integration and more. We also used the Jira integration which is superb.","Comprehensive test management at an incredible price.",0,242,"Product Management",FALSE,katalon,"katalon",1581483124757,1581440400000
1279270,"Feb 12, 2020",4,2,"Katalon",4,267,"IT Services",9897,"50M - 250M USD","QA","pros:- 1.recording tool
           2.after recording u can import script
          3.fast and scalable

cons:-
1. unable to automate features of real time scenario","Nice and smooth recording tool . ",0,233,"IT",FALSE,katalon,"katalon",1581482873764,1581440400000
1279255,"Feb 12, 2020",4,2,"Katalon",5,257,"Banking",9903,"30B + USD","Quality Assurance Engineer","Katalon is an great tool to manage the SDLC regarding Tests. It is an amazing way to start tests, specially when the team are in the beginning of software learning process.","Katalon is friendly and strong",0,240,"Other",FALSE,katalon,"katalon",1581482767790,1581440400000
1279249,"Feb 12, 2020",4,2,"Katalon",4,270,"Miscellaneous",9897,"50M - 250M USD","Quality Assurance Engineer","It would be good if the license fee can be adjusted as it is quite expensive and I needed the debug mode and multiple data binding.","License fee is quite high",0,240,"Other",FALSE,katalon,"katalon",1581482721880,1581440400000
1279229,"Feb 12, 2020",4,2,"Katalon",5,270,"Miscellaneous",9899,"500M - 1B USD","Sr Test Manager","An excellent visual testing software.  Using Katalon helped me to learn the ropes of automated testing.
I moved from management to testing and had to create automated tests.  My initial research proved to be that most solutions required programming and seemed hard to learn. 
Therefore when I downloaded the program and could start creating tests in a few minutes was extremely helpful.

As my knowledge increased I also learned the more capabilities Katalon had which made my work much easier. ","An excellent solution for automated testing tasks",0,246,"Research and Development",FALSE,katalon,"katalon",1581482704678,1581440400000
1279236,"Feb 12, 2020",4,1,"Katalon",5,267,"IT Services",9898,"250M - 500M USD","Sr. Automation Test Engineer","Overall: I highly recommend all those who have very little knowledge of coding and want to pursue their career in automation can use Katalon Studio. Organisation who wants Automated solutions can also go for this as this is free and time saving.

Pros: 
1. Almost all the feature for automation.
2. User friendly UI.
3. Support lot of integration.
4. Can do automation of Web,Mobile and API.
5. Can build automation scripts in less time than WebDriver.
6. Provide lot of useful plugins.
7. Reporting part is very useful.
8. Write code in manual mode and script mode.

Cons: I found nothing major till now. But if it would be great if Katalon can open multiple projects at the same time.Right now only one project can be open at a time.","Automation without hassle and Increased Productivity ",1,237,"Management / Business Consulting",FALSE,katalon,"katalon",1581482513382,1581440400000
1279233,"Feb 12, 2020",4,2,"Katalon",4,257,"Banking",9896,"<50M USD","SSE","Its good tool, who does not have good knowledge in coding for them its very good tool.
it can record and many things we can do without coding!!","awesome tool for non coders",0,240,"Other",FALSE,katalon,"katalon",1581482288170,1581440400000
1279221,"Feb 12, 2020",4,2,"Katalon",5,257,"Banking",9896,"<50M USD","Software Tester","I'm really pleased, it's easy to use. It was easy to install and learn how test function works. Now I can use it for automation and API testing too.","Easy to use",0,248,"Software Development",FALSE,katalon,"katalon",1581482220495,1581440400000
1279232,"Feb 12, 2020",4,2,"Katalon",5,267,"IT Services",9896,"<50M USD","QA","Easy to use tool that allows you to record and play your automation tests without coding skills. You can record the tests within minutes.","Easy to use tool that allows you to record and play the tests without coding skills",0,248,"Software Development",FALSE,katalon,"katalon",1581482201253,1581440400000
1236629,"Feb 7, 2020",3,1,"Katalon",4,267,"IT Services",9898,"250M - 500M USD","Technical Manager","This is the commonly used tool in our organization and is being used for automation. We have multiple projects developed across our organization for various clients and in various technologies like PHP, Java, digital services, big data, dot net, etc. In most of these projects, we are using Katalon as an automation testing tool. Katalon works just fine in windows, mac os or even linux. The scripting language used is Groovy or java which is commonly known to the developers. Almost all the major browsers are supported. You do not have to learn too much to get acquainted with Katalon. Katalon is pretty much easy to deploy and the integrations possible with Katalon are wide spread. In Katalon you can test the methods or APIs without integrations. Katalon is greatly gives capabilities for CI/CD and devops.","Katalon - Best Test Automation Suite",0,242,"Product Management",FALSE,katalon,"katalon",1581062778843,1581008400000
